date,tqqq_open,tqqq_close,bil_open,bil_close
2013-09-25,0.8914417001,0.8817375302,73.5752105713,73.5752105713
2013-09-26,0.8921345804,0.9019367099,73.5912758388,73.5752105713
2013-09-27,0.8869853415,0.8976790309,73.5752105713,73.5752105713
2013-09-30,0.8701531003,0.8920357823,73.5752105713,73.5752105713
2013-10-01,0.8916393287,0.9187700152,73.5913467407,73.5913467407
2013-10-02,0.8991648412,0.9170866013,73.5913467407,73.5913467407
2013-10-03,0.9138185696,0.8852030635,73.5913467407,73.5913467407
2013-10-04,0.8847077578,0.9079763889,73.5752814578,73.5913467407
2013-10-07,0.8849066194,0.8855007291,73.5913467407,73.5913467407
2013-10-08,0.8852031734,0.8353979588,73.5752814578,73.5913467407
2013-10-09,0.8399528604,0.8261897564,73.5591391744,73.5752105713
2013-10-10,0.8526266208,0.8786680102,73.5591888428,73.5591888428
2013-10-11,0.8720341937,0.8984709978,73.5752351248,73.5430984497
2013-10-14,0.8825301676,0.9170866013,73.5430984497,73.5430984497
2013-10-15,0.9153042483,0.9072834849,73.5591637225,73.5430984497
2013-10-16,0.9194629238,0.9382753372,73.5431235645,73.5591888428
2013-10-17,0.9249087066,0.9534253478,73.5752602505,73.5591888428
2013-10-18,0.9799621911,1.0005568266,73.5591391744,73.5752105713
2013-10-21,1.0062999725,1.0062999725,73.5752105713,73.5752105713
2013-10-22,1.0173897736,1.0097653866,73.5591391744,73.5752105713
2013-10-23,0.9966954092,0.9935262203,73.5752105713,73.5752105713
2013-10-24,0.9942201520,1.0059033632,73.5591888428,73.5591888428
2013-10-25,1.0347175207,1.0260038376,73.5591391744,73.5752105713
2013-10-28,1.0274894533,1.0280835629,73.5591391744,73.5752105713
2013-10-29,1.0379847038,1.0330342054,73.5591888428,73.5591888428
2013-10-30,1.0442232556,1.0297663212,73.5591888428,73.5591888428
2013-10-31,1.0228358985,1.0231324434,73.5752602505,73.5591888428
2013-11-01,1.0320436068,1.0226368904,73.5752602505,73.5591888428
2013-11-04,1.0337270908,1.0275884867,73.5591888428,73.5591888428
2013-11-05,1.0160032959,1.0319451094,73.5752602505,73.5591888428
2013-11-06,1.0439256788,1.0301625729,73.5752105713,73.5752105713
2013-11-07,1.0307565834,0.9730303884,73.5591888428,73.5591888428
2013-11-08,0.9832289404,1.0114489794,73.5752602505,73.5591888428
2013-11-11,1.0051116819,1.0065964460,73.5591391744,73.5752105713
2013-11-12,0.9977848167,1.0115479231,73.5752105713,73.5752105713
2013-11-13,0.9923381873,1.0477877855,73.5591391744,73.5752105713
2013-11-14,1.0393713982,1.0559062958,73.5752602505,73.5591888428
2013-11-15,1.0594709056,1.0632340908,73.5752602505,73.5591888428
2013-11-18,1.0626400272,1.0338259935,73.5591888428,73.5591888428
2013-11-19,1.0310541739,1.0236275196,73.5591888428,73.5591888428
2013-11-20,1.0325389548,1.0164984465,73.5752602505,73.5591888428
2013-11-21,1.0284791969,1.0475890636,73.5752105713,73.5752105713
2013-11-22,1.0531345307,1.0641248226,73.5591888428,73.5591888428
2013-11-25,1.0747199742,1.0711554289,73.5752602505,73.5591888428
2013-11-26,1.0731355047,1.0888795853,73.5591888428,73.5591888428
2013-11-27,1.0952164271,1.1106629372,73.5752105713,73.5752105713
2013-11-29,1.1240296420,1.1288812160,73.5752351248,73.5430984497
2013-12-02,1.1353174069,1.1218508482,73.5591888428,73.5591888428
2013-12-03,1.1187817771,1.1185841560,73.5591391744,73.5752105713
2013-12-04,1.1045233745,1.1214556694,73.5752105713,73.5752105713
2013-12-05,1.1251189866,1.1179898977,73.5752105713,73.5752105713
2013-12-06,1.1449221578,1.1410610676,73.5752105713,73.5752105713
2013-12-09,1.1545265531,1.1547251940,73.5591391744,73.5752105713
2013-12-10,1.1488830702,1.1526453495,73.5591888428,73.5591888428
2013-12-11,1.1519522221,1.1095737219,73.5591391744,73.5752105713
2013-12-12,1.1099688573,1.1005630493,73.5752105713,73.5752105713
2013-12-13,1.1151182353,1.0953153372,73.5752105713,73.5752105713
2013-12-16,1.1111570882,1.1141276360,73.5752602505,73.5591888428
2013-12-17,1.1141277124,1.1070983410,73.5591888428,73.5591888428
2013-12-18,1.1099691433,1.1453182697,73.5591391744,73.5752105713
2013-12-19,1.1389809848,1.1350209713,73.5591391744,73.5752105713
2013-12-20,1.1406645237,1.1691811085,73.5752602505,73.5591888428
2013-12-23,1.1981928876,1.2070053816,73.5591888428,73.5591888428
2013-12-24,1.2071042607,1.2086888552,73.5431235645,73.5591888428
2013-12-26,1.2144311119,1.2204709053,73.5752602505,73.5591888428
2013-12-27,1.2246299606,1.2115597725,73.5752105713,73.5752105713
2013-12-30,1.2052233219,1.2052233219,73.5752105713,73.5752105713
2013-12-31,1.2122531836,1.2288877964,73.5430984497,73.5430984497
2014-01-02,1.2120549881,1.2001730204,73.5430984497,73.5430984497
2014-01-03,1.1999752132,1.1740326881,73.5591888428,73.5591888428
2014-01-06,1.1750230485,1.1615566015,73.5430984497,73.5430984497
2014-01-07,1.1766076466,1.1916577816,73.5431235645,73.5591888428
2014-01-08,1.1934401828,1.2005692720,73.5591888428,73.5591888428
2014-01-09,1.2132429789,1.1881921291,73.5430984497,73.5430984497
2014-01-10,1.1978951344,1.2000738382,73.5591888428,73.5591888428
2014-01-13,1.1952226908,1.1467045546,73.5591888428,73.5591888428
2014-01-14,1.1587849583,1.2123523951,73.5431235645,73.5591888428
2014-01-15,1.2267095955,1.2406703234,73.5431235645,73.5591888428
2014-01-16,1.2389879038,1.2432454824,73.5591888428,73.5591888428
2014-01-17,1.2314619532,1.2211645842,73.5591637225,73.5430984497
2014-01-21,1.2444334703,1.2484933138,73.5431235645,73.5591888428
2014-01-22,1.2581963373,1.2600774765,73.5431235645,73.5591888428
2014-01-23,1.2470073526,1.2449284792,73.5431235645,73.5591888428
2014-01-24,1.2264120092,1.1711610556,73.5430984497,73.5430984497
2014-01-27,1.1725479152,1.1370998621,73.5430984497,73.5430984497
2014-01-28,1.1194746463,1.1367033720,73.5591637225,73.5430984497
2014-01-29,1.1066031285,1.1008598804,73.5431235645,73.5591888428
2014-01-30,1.1404668620,1.1588838100,73.5591888428,73.5591888428
2014-01-31,1.1212570422,1.1507642269,73.5591637225,73.5430984497
2014-02-03,1.1444268558,1.0745221376,73.5591637225,73.5430984497
2014-02-04,1.0877901487,1.0955134630,73.5591888428,73.5591888428
2014-02-05,1.0842254749,1.0854136944,73.5430984497,73.5430984497
2014-02-06,1.0965035622,1.1270000935,73.5430984497,73.5430984497
2014-02-07,1.1468030041,1.1868060827,73.5431235645,73.5591888428
2014-02-10,1.1874004586,1.2085893154,73.5430984497,73.5430984497
2014-02-11,1.2155203880,1.2499780655,73.5270270474,73.5430984497
2014-02-12,1.2575038129,1.2559192181,73.5431235645,73.5591888428
2014-02-13,1.2289871436,1.2881981134,73.5431235645,73.5591888428
2014-02-14,1.2864155599,1.2919610739,73.5431235645,73.5591888428
2014-02-18,1.2984960736,1.3121602535,73.5591637225,73.5430984497
2014-02-19,1.3044370223,1.2834450006,73.5591888428,73.5591888428
2014-02-20,1.2864156904,1.3020608425,73.5431235645,73.5591888428
2014-02-21,1.3143383646,1.2953273058,73.5430984497,73.5430984497
2014-02-24,1.3032490051,1.3181014061,73.5431235645,73.5591888428
2014-02-25,1.3234484083,1.3133487701,73.5591888428,73.5591888428
2014-02-26,1.3248344411,1.3089915514,73.5431235645,73.5591888428
2014-02-27,1.3103780675,1.3347361088,73.5430984497,73.5430984497
2014-02-28,1.3349336879,1.3280023336,73.5431235645,73.5591888428
2014-03-03,1.2919611024,1.2988916636,73.5431235645,73.5591888428
2014-03-04,1.3428546630,1.3511719704,73.5430984497,73.5430984497
2014-03-05,1.3575096040,1.3622623682,73.5431235645,73.5591888428
2014-03-06,1.3703817158,1.3571130037,73.5431235645,73.5591888428
2014-03-07,1.3717677561,1.3377065659,73.5430984497,73.5430984497
2014-03-10,1.3355279219,1.3404784203,73.5430984497,73.5430984497
2014-03-11,1.3511721960,1.3238437176,73.5430984497,73.5430984497
2014-03-12,1.3064171422,1.3386960030,73.5430984497,73.5430984497
2014-03-13,1.3535484708,1.2818615437,73.5430984497,73.5430984497
2014-03-14,1.2679988048,1.2555227280,73.5430984497,73.5430984497
2014-03-17,1.2788912169,1.2889908552,73.5430984497,73.5430984497
2014-03-18,1.2929508390,1.3353302479,73.5430984497,73.5430984497
2014-03-19,1.3365184816,1.3133487701,73.5431235645,73.5591888428
2014-03-20,1.3010703547,1.3236460686,73.5430984497,73.5430984497
2014-03-21,1.3454297595,1.2751277685,73.5591888428,73.5591888428
2014-03-24,1.2909704064,1.2430464029,73.5431235645,73.5591888428
2014-03-25,1.2630480944,1.2545330524,73.5591888428,73.5591888428
2014-03-26,1.2739398218,1.2068068981,73.5591637225,73.5430984497
2014-03-27,1.2020545353,1.1854197979,73.5430984497,73.5430984497
2014-03-28,1.1971034529,1.1931425333,73.5430984497,73.5430984497
2014-03-31,1.2202732323,1.2169063091,73.5591637225,73.5430984497
2014-04-01,1.2365117976,1.2828513384,73.5430984497,73.5430984497
2014-04-02,1.2992881078,1.2929507494,73.5430984497,73.5430984497
2014-04-03,1.2969115973,1.2624540329,73.5431235645,73.5591888428
2014-04-04,1.2848318091,1.1622493267,73.5430984497,73.5430984497
2014-04-07,1.1390797890,1.1273964643,73.5430984497,73.5430984497
2014-04-08,1.1315554429,1.1588838100,73.5591637225,73.5430984497
2014-04-09,1.1711610248,1.2182933092,73.5430984497,73.5430984497
2014-04-10,1.2206697201,1.1058105230,73.5430984497,73.5430984497
2014-04-11,1.0755115253,1.0671941042,73.5430984497,73.5430984497
2014-04-14,1.0935330463,1.0911567211,73.5430984497,73.5430984497
2014-04-15,1.1018506568,1.1020482779,73.5430984497,73.5430984497
2014-04-16,1.1303669312,1.1448229551,73.5430984497,73.5430984497
2014-04-17,1.1335353652,1.1454173326,73.5591888428,73.5591888428
2014-04-21,1.1545264059,1.1713597775,73.5270270474,73.5430984497
2014-04-22,1.1824486265,1.2000738382,73.5270385742,73.5270385742
2014-04-23,1.1992824422,1.1673989296,73.5430984497,73.5430984497
2014-04-24,1.2260163280,1.2018561363,73.5270270474,73.5430984497
2014-04-25,1.1796771118,1.1438326836,73.5270270474,73.5430984497
2014-04-28,1.1590814311,1.1561108828,73.5430984497,73.5430984497
2014-04-29,1.1652201924,1.1816570759,73.5591637225,73.5430984497
2014-04-30,1.1670020650,1.1921527386,73.5430984497,73.5430984497
2014-05-01,1.1974997733,1.2028466463,73.5431099790,73.5270385742
2014-05-02,1.2133419416,1.1969058514,73.5270270474,73.5430984497
2014-05-05,1.1743305186,1.2139363289,73.5270270474,73.5430984497
2014-05-06,1.2085889649,1.1670022011,73.5431099790,73.5270385742
2014-05-07,1.1759139054,1.1565074921,73.5270385742,73.5270385742
2014-05-08,1.1450208223,1.1525462866,73.5431099790,73.5270385742
2014-05-09,1.1513579852,1.1660127640,73.5270270474,73.5430984497
2014-05-12,1.1872014428,1.2228472233,73.5270385742,73.5270385742
2014-05-13,1.2272045978,1.2254223824,73.5270270474,73.5430984497
2014-05-14,1.2153228371,1.2072031498,73.5270270474,73.5430984497
2014-05-15,1.2058171490,1.1792805195,73.5270270474,73.5430984497
2014-05-16,1.1818545693,1.2012619972,73.5270270474,73.5430984497
2014-05-19,1.1905687921,1.2270063162,73.5270270474,73.5430984497
2014-05-20,1.2254226411,1.2135406733,73.5270270474,73.5430984497
2014-05-21,1.2190851964,1.2477995157,73.5431099790,73.5270385742
2014-05-22,1.2511662396,1.2632459402,73.5270385742,73.5270385742
2014-05-23,1.2685928465,1.2915648222,73.5430984497,73.5430984497
2014-05-27,1.3095854482,1.3400830030,73.5270385742,73.5270385742
2014-05-28,1.3388948113,1.3274083138,73.5430984497,73.5430984497
2014-05-29,1.3422606618,1.3543412685,73.5431099790,73.5270385742
2014-05-30,1.3543412095,1.3531529903,73.5270270474,73.5430984497
2014-06-02,1.3585000792,1.3497862816,73.5270385742,73.5270385742
2014-06-03,1.3359242491,1.3478062153,73.5270385742,73.5270385742
2014-06-04,1.3371127941,1.3620648384,73.5431099790,73.5270385742
2014-06-05,1.3664209634,1.3975117207,73.5431099790,73.5270385742
2014-06-06,1.4139483823,1.4200870991,73.5431099790,73.5270385742
2014-06-09,1.4230578657,1.4175133705,73.5270270474,73.5430984497
2014-06-10,1.4133544875,1.4256327152,73.5270270474,73.5430984497
2014-06-11,1.4095923664,1.4234542847,73.5270385742,73.5270385742
2014-06-12,1.4149391384,1.3862239122,73.5270270474,73.5430984497
2014-06-13,1.4040466116,1.3957293034,73.5109732989,73.5270385742
2014-06-16,1.3913729020,1.4008784294,73.5109617746,73.5430984497
2014-06-17,1.3986997283,1.4028584957,73.5270385742,73.5270385742
2014-06-18,1.4086017878,1.4284046888,73.5270270474,73.5430984497
2014-06-19,1.4335536596,1.4228600264,73.5270270474,73.5430984497
2014-06-20,1.4260281827,1.4280091524,73.5430984497,73.5430984497
2014-06-23,1.4276131358,1.4295930862,73.5270270474,73.5430984497
2014-06-24,1.4295927284,1.4256327152,73.5430984497,73.5430984497
2014-06-25,1.4153728505,1.4518165588,73.5270385742,73.5270385742
2014-06-26,1.4557780027,1.4557780027,73.5431099790,73.5270385742
2014-06-27,1.4500338959,1.4702365398,73.5430984497,73.5430984497
2014-06-30,1.4728117865,1.4811304808,73.5270385742,73.5270385742
2014-07-01,1.4959856020,1.5308444500,73.5270270474,73.5430984497
2014-07-02,1.5328261199,1.5367867947,73.5270270474,73.5430984497
2014-07-03,1.5522353504,1.5662983656,73.5270385742,73.5270385742
2014-07-07,1.5605541280,1.5512456894,73.5270270474,73.5430984497
2014-07-08,1.5439165846,1.4971739054,73.5430984497,73.5430984497
2014-07-09,1.5082649011,1.5310430527,73.5431099790,73.5270385742
2014-07-10,1.4720190489,1.5165836811,73.5270385742,73.5270385742
2014-07-11,1.5254966399,1.5429270267,73.5270385742,73.5270385742
2014-07-14,1.5637236530,1.5724378824,73.5270385742,73.5270385742
2014-07-15,1.5789741783,1.5559992790,73.5109732989,73.5270385742
2014-07-16,1.5892741596,1.5736263990,73.5109732989,73.5270385742
2014-07-17,1.5603564960,1.5108405352,73.5109732989,73.5270385742
2014-07-18,1.5365887295,1.5823416710,73.5270516063,73.5109863281
2014-07-21,1.5712498000,1.5765974522,73.5109732989,73.5270385742
2014-07-22,1.5995731035,1.6078917980,73.5270516063,73.5109863281
2014-07-23,1.6225490179,1.6379981041,73.5109732989,73.5270385742
2014-07-24,1.6461182328,1.6322540045,73.5270385742,73.5270385742
2014-07-25,1.6086838779,1.6122490168,73.5109732989,73.5270385742
2014-07-28,1.6166071099,1.6142302752,73.5109732989,73.5270385742
2014-07-29,1.6243317501,1.6061094999,73.5270385742,73.5270385742
2014-07-30,1.6320560052,1.6253211498,73.5270385742,73.5270385742
2014-07-31,1.5845206789,1.5262895823,73.5270516063,73.5109863281
2014-08-01,1.5167823110,1.5086612701,73.5270385742,73.5270385742
2014-08-04,1.5187626325,1.5395594835,73.5109732989,73.5270385742
2014-08-05,1.5221299925,1.5035111904,73.5109863281,73.5109863281
2014-08-06,1.4755843424,1.5009369850,73.5109863281,73.5109863281
2014-08-07,1.5203475516,1.4864784479,73.5109732989,73.5270385742
2014-08-08,1.4942026658,1.5181682110,73.5270516063,73.5109863281
2014-08-11,1.5350034721,1.5456990004,73.5270516063,73.5109863281
2014-08-12,1.5403514146,1.5421339273,73.5109863281,73.5109863281
2014-08-13,1.5629311206,1.5922454596,73.5109732989,73.5270385742
2014-08-14,1.5975927277,1.6168047190,73.5270516063,73.5109863281
2014-08-15,1.6423551501,1.6387900114,73.5270385742,73.5270385742
2014-08-18,1.6641429452,1.6784036160,73.5109863281,73.5109863281
2014-08-19,1.6900884968,1.7073200941,73.5109732989,73.5270385742
2014-08-20,1.7015767950,1.7073200941,73.5109863281,73.5109863281
2014-08-21,1.7098957177,1.7170259953,73.5109732989,73.5270385742
2014-08-22,1.7176202678,1.7237600088,73.5270385742,73.5270385742
2014-08-25,1.7493105511,1.7429721355,73.5109732989,73.5270385742
2014-08-26,1.7501021882,1.7489138842,73.5109732989,73.5270385742
2014-08-27,1.7501022361,1.7491126060,73.5109863281,73.5109863281
2014-08-28,1.7316823450,1.7419823408,73.5109732989,73.5270385742
2014-08-29,1.7550545816,1.7623826265,73.5109732989,73.5270385742
2014-09-02,1.7758513489,1.7770397663,73.5109863281,73.5109863281
2014-09-03,1.7899131813,1.7465369701,73.5109732989,73.5270385742
2014-09-04,1.7582234250,1.7409917116,73.5109863281,73.5109863281
2014-09-05,1.7493105764,1.7679283619,73.5270385742,73.5270385742
2014-09-08,1.7675327247,1.7768411636,73.5270516063,73.5109863281
2014-09-09,1.7766434550,1.7336636782,73.5109863281,73.5109863281
2014-09-10,1.7398033585,1.7738702297,73.5109732989,73.5270385742
2014-09-11,1.7520832998,1.7724837065,73.5109863281,73.5109863281
2014-09-12,1.7667398271,1.7445569038,73.5109863281,73.5109863281
2014-09-15,1.7493103220,1.6920697689,73.5109863281,73.5109863281
2014-09-16,1.6742439182,1.7378227711,73.5270516063,73.5109863281
2014-09-17,1.7360403461,1.7463393211,73.5270516063,73.5109863281
2014-09-18,1.7611943027,1.7839715481,73.5270385742,73.5270385742
2014-09-19,1.8081357158,1.7800108194,73.5109732989,73.5270385742
2014-09-22,1.7679282389,1.7316823006,73.5109732989,73.5270385742
2014-09-23,1.7100936740,1.7166297436,73.5109732989,73.5270385742
2014-09-24,1.7205913832,1.7722862959,73.5270385742,73.5270385742
2014-09-25,1.7538664204,1.6597849131,73.5109732989,73.5270385742
2014-09-26,1.6768186114,1.7128667831,73.5109732989,73.5270385742
2014-09-29,1.6613693965,1.7071224451,73.5270516063,73.5109863281
2014-09-30,1.7211856418,1.7134610415,73.5109732989,73.5270385742
2014-10-01,1.6999922809,1.6314620972,73.5270385742,73.5270385742
2014-10-02,1.6296793736,1.6306691170,73.5109732989,73.5270385742
2014-10-03,1.6589925746,1.6797894239,73.5270341132,73.4949035645
2014-10-06,1.6926641700,1.6683021784,73.4949035645,73.4949035645
2014-10-07,1.6441379805,1.5977907181,73.5109863281,73.5109863281
2014-10-08,1.6009593665,1.6900886297,73.5109863281,73.5109863281
2014-10-09,1.6835524641,1.6059116125,73.4949210499,73.5109863281
2014-10-10,1.5777859130,1.4856857061,73.4949210499,73.5109863281
2014-10-13,1.4795459737,1.4161648750,73.5109863281,73.5109863281
2014-10-14,1.4452800686,1.4187400341,73.4949035645,73.4949035645
2014-10-15,1.3527843543,1.3884360790,73.4949035645,73.4949035645
2014-10-16,1.3016836352,1.3668464422,73.5109863281,73.5109863281
2014-10-17,1.4179470086,1.4203237295,73.5109863281,73.5109863281
2014-10-20,1.4151751386,1.4815263748,73.5109863281,73.5109863281
2014-10-21,1.5348059027,1.5973941088,73.5109688388,73.4949035645
2014-10-22,1.6124475639,1.5726366043,73.4949210499,73.5109863281
2014-10-23,1.6201723585,1.6445343494,73.4949035645,73.4949035645
2014-10-24,1.6514660500,1.6823642254,73.4949035645,73.4949035645
2014-10-27,1.6734511454,1.6887024641,73.4949035645,73.4949035645
2014-10-28,1.7093016767,1.7641654015,73.5109688388,73.4949035645
2014-10-29,1.7459430660,1.7429721355,73.5109863281,73.5109863281
2014-10-30,1.7197987698,1.7538665533,73.4949035645,73.4949035645
2014-10-31,1.8422026536,1.8261593580,73.4949210499,73.5109863281
2014-11-03,1.8354689533,1.8449760675,73.5109688388,73.4949035645
2014-11-04,1.8243766814,1.8253673315,73.4949210499,73.5109863281
2014-11-05,1.8590387856,1.8251696825,73.5109688388,73.4949035645
2014-11-06,1.8223963624,1.8408163786,73.5109863281,73.5109863281
2014-11-07,1.8519083170,1.8362605572,73.5109688388,73.4949035645
2014-11-10,1.8388358433,1.8550767899,73.5109863281,73.5109863281
2014-11-11,1.8578505802,1.8727054596,73.4949210499,73.5109863281
2014-11-12,1.8507199505,1.8830043077,73.5109863281,73.5109863281
2014-11-13,1.8933034919,1.9071686268,73.5109688388,73.4949035645
2014-11-14,1.9061783175,1.9247961044,73.4949035645,73.4949035645
2014-11-17,1.9111292579,1.9067722559,73.5109863281,73.5109863281
2014-11-18,1.9127137116,1.9495539665,73.4949035645,73.4949035645
2014-11-19,1.9440088935,1.9247961044,73.5109688388,73.4949035645
2014-11-20,1.8992455227,1.9503462315,73.4949035645,73.4949035645
2014-11-21,2.0020412438,1.9644092321,73.4949035645,73.4949035645
2014-11-24,1.9774810992,2.0087757111,73.4949210499,73.5109863281
2014-11-25,2.0159062784,2.0153119564,73.4949210499,73.5109863281
2014-11-26,2.0218479437,2.0565090179,73.4949035645,73.4949035645
2014-11-28,2.0731472728,2.0872101784,73.4949210499,73.5109863281
2014-12-01,2.0679970111,2.0101623535,73.4949035645,73.4949035645
2014-12-02,2.0200655200,2.0317506790,73.5109688388,73.4949035645
2014-12-03,2.0462105759,2.0501711369,73.4949035645,73.4949035645
2014-12-04,2.0410604626,2.0440316200,73.4949035645,73.4949035645
2014-12-05,2.0561130784,2.0454175472,73.4949210499,73.5109863281
2014-12-08,2.0285817529,2.0012488365,73.5109863281,73.5109863281
2014-12-09,1.9301439018,2.0206601620,73.5109688388,73.4949035645
2014-12-10,2.0087756499,1.9228152037,73.4949035645,73.4949035645
2014-12-11,1.9410373258,1.9529212713,73.4949035645,73.4949035645
2014-12-12,1.8956802011,1.8883521557,73.4949210499,73.5109863281
2014-12-15,1.9164766933,1.8317055702,73.5109651067,73.4788284302
2014-12-16,1.7952611098,1.7407939434,73.4948998332,73.4788284302
2014-12-17,1.7441604542,1.8342803717,73.5109651067,73.4788284302
2014-12-18,1.9148933672,1.9687663317,73.4788321606,73.4949035645
2014-12-19,1.9747083163,1.9907513857,73.4788284302,73.4788284302
2014-12-22,1.9847491131,2.0091152191,73.4788284302,73.4788284302
2014-12-23,2.0313024602,1.9898996353,73.4948998332,73.4788284302
2014-12-24,1.9962392433,1.9940599203,73.4788321606,73.4949035645
2014-12-26,2.0087186361,2.0344712734,73.4788284302,73.4788284302
2014-12-29,2.0289251483,2.0348682404,73.4788284302,73.4788284302
2014-12-30,2.0148601615,1.9928712845,73.4948998332,73.4788284302
2014-12-31,2.0009930466,1.9304698706,73.4949035645,73.4949035645
2015-01-02,1.9582041321,1.9146226645,73.4788284302,73.4788284302
2015-01-05,1.8868885895,1.8284498453,73.4788321606,73.4949035645
2015-01-06,1.8349869891,1.7559456825,73.4788284302,73.4788284302
2015-01-07,1.7894239509,1.8234965801,73.4948998332,73.4788284302
2015-01-08,1.8704460173,1.9274983406,73.4948998332,73.4788284302
2015-01-09,1.9455255839,1.8884732723,73.4948998332,73.4788284302
2015-01-12,1.9011515960,1.8304303885,73.4788284302,73.4788284302
2015-01-13,1.8821336713,1.8288449049,73.4948998332,73.4788284302
2015-01-14,1.7708029820,1.8007154465,73.4788284302,73.4788284302
2015-01-15,1.8213182864,1.7292025089,73.4788284302,73.4788284302
2015-01-16,1.7206834495,1.7908103466,73.4788284302,73.4788284302
2015-01-20,1.8209216680,1.8304303885,73.4788284302,73.4788284302
2015-01-21,1.8137900002,1.8585599661,73.4788321606,73.4949035645
2015-01-22,1.8819364809,1.9619677067,73.4788284302,73.4788284302
2015-01-23,1.9619670557,1.9750416279,73.4788321606,73.4949035645
2015-01-26,1.9690985675,1.9706836939,73.4949035645,73.4949035645
2015-01-27,1.8769833897,1.8181481361,73.4788321606,73.4949035645
2015-01-28,1.9015477084,1.7868486643,73.4788284302,73.4788284302
2015-01-29,1.7807069169,1.8385523558,73.4627631566,73.4788284302
2015-01-30,1.8322133100,1.7963577509,73.4788284302,73.4788284302
2015-02-02,1.8060642209,1.8435049057,73.4948998332,73.4788284302
2015-02-03,1.8589567810,1.8938224316,73.4788321606,73.4949035645
2015-02-04,1.8700506641,1.8888692856,73.4788284302,73.4788284302
2015-02-05,1.9023401094,1.9389886856,73.4788284302,73.4788284302
2015-02-06,1.9473087220,1.9037265778,73.4948998332,73.4788284302
2015-02-09,1.8809455299,1.8827284575,73.4788567226,73.4627914429
2015-02-10,1.9173953350,1.9728634357,73.4788284302,73.4788284302
2015-02-11,1.9799957069,1.9950507879,73.4627914429,73.4627914429
2015-02-12,2.0309056464,2.0647804737,73.4627914429,73.4627914429
2015-02-13,2.0812225447,2.1168801785,73.4627631566,73.4788284302
2015-02-17,2.1164846176,2.1226263046,73.4788284302,73.4788284302
2015-02-18,2.1154947272,2.1317384243,73.4788284302,73.4788284302
2015-02-19,2.1265870394,2.1638298035,73.4627631566,73.4788284302
2015-02-20,2.1586790323,2.2054307461,73.4627914429,73.4627914429
2015-02-23,2.2040446516,2.2141475677,73.4788284302,73.4788284302
2015-02-24,2.2044400758,2.2187032700,73.4627914429,73.4627914429
2015-02-25,2.2070160146,2.2008743286,73.4627631566,73.4788284302
2015-02-26,2.2072139237,2.2343537807,73.4627914429,73.4627914429
2015-02-27,2.2317776274,2.2048363686,73.4788284302,73.4788284302
2015-03-02,2.2167224142,2.2642660141,73.4627914429,73.4627914429
2015-03-03,2.2444564144,2.2317776680,73.4788284302,73.4788284302
2015-03-04,2.2105813807,2.2070157528,73.4627631566,73.4788284302
2015-03-05,2.2238539720,2.2167224884,73.4627631566,73.4788284302
2015-03-06,2.2103830707,2.1404547691,73.4627914429,73.4627914429
2015-03-09,2.1557080869,2.1610567570,73.4788284302,73.4788284302
2015-03-10,2.1135130718,2.0414054394,73.4788284302,73.4788284302
2015-03-11,2.0469518229,2.0055499077,73.4627631566,73.4788284302
2015-03-12,1.9998051668,2.0439808369,73.4788567226,73.4627914429
2015-03-13,2.0386320876,2.0176339149,73.4627631566,73.4788284302
2015-03-16,2.0400178627,2.0948908329,73.4627631566,73.4788284302
2015-03-17,2.0768652392,2.1065800190,73.4627631566,73.4788284302
2015-03-18,2.0885528167,2.1671984196,73.4627631566,73.4788284302
2015-03-19,2.1747250458,2.1776967049,73.4627631566,73.4788284302
2015-03-20,2.2295990791,2.2228631973,73.4627631566,73.4788284302
2015-03-23,2.2159307512,2.2042427063,73.4627914429,73.4627914429
2015-03-24,2.2038457430,2.1818568707,73.4627631566,73.4788284302
2015-03-25,2.1933675297,2.0297222137,73.4627914429,73.4627914429
2015-03-26,1.9819754593,2.0130796432,73.4627914429,73.4627914429
2015-03-27,2.0091170840,2.0324954987,73.4627914429,73.4627914429
2015-03-30,2.0735060980,2.1056013107,73.4788758941,73.4467391968
2015-03-31,2.0863833513,2.0404202938,73.4466917536,73.4788284302
2015-04-01,2.0376467422,2.0059480667,73.4628106102,73.4467391968
2015-04-02,2.0099104494,2.0093159676,73.4467200337,73.4627914429
2015-04-06,1.9730603087,2.0576565266,73.4627914429,73.4627914429
2015-04-07,2.0550814514,2.0481469631,73.4788284302,73.4788284302
2015-04-08,2.0497322136,2.0968840122,73.4788284302,73.4788284302
2015-04-09,2.0949034400,2.1359138489,73.4627914429,73.4627914429
2015-04-10,2.1355165934,2.1614704132,73.4467200337,73.4627914429
2015-04-13,2.1672158663,2.1454234123,73.4467391968,73.4467391968
2015-04-14,2.1406685608,2.1269984245,73.4627914429,73.4627914429
2015-04-15,2.1452243038,2.1646401882,73.4467391968,73.4467391968
2015-04-16,2.1499794496,2.1571116447,73.4467200337,73.4627914429
2015-04-17,2.0956945144,2.0562694073,73.4467391968,73.4467391968
2015-04-20,2.0879687811,2.1481964588,73.4628106102,73.4467391968
2015-04-21,2.1864336408,2.1757352352,73.4467200337,73.4627914429
2015-04-22,2.1925751211,2.2110002041,73.4628106102,73.4467391968
2015-04-23,2.1899997714,2.2375481129,73.4467391968,73.4467391968
2015-04-24,2.3064933680,2.3251161575,73.4467391968,73.4467391968
2015-04-27,2.3536455583,2.3102576733,73.4467200337,73.4627914429
