date,tqqq,qqq,bil
2013-08-29,0.7910394669,68.3015365601,73.5913543701
2013-08-30,0.7762858868,67.8609390259,73.5913543701
2013-09-03,0.7890585065,68.2475662231,73.5913543701
2013-09-04,0.8148031235,68.9759063721,73.5913543701
2013-09-05,0.8183677793,69.0927963257,73.5913543701
2013-09-06,0.8213383555,69.1737213135,73.5913543701
2013-09-09,0.8502503633,69.9829788208,73.5591888428
2013-09-10,0.8631225824,70.3246765137,73.5752334595
2013-09-11,0.8587662578,70.1897964478,73.5752334595
2013-09-12,0.8549041748,70.1448440552,73.5752334595
2013-09-13,0.8576769233,70.1897964478,73.5913543701
2013-09-16,0.8504490256,70.0009460449,73.5752334595
2013-09-17,0.8674790263,70.4685745239,73.5752334595
2013-09-18,0.8993625641,71.3137741089,73.5913543701
2013-09-19,0.9049070477,71.4846191406,73.5913543701
2013-09-20,0.8950062394,71.2393264771,73.5752334595
2013-09-23,0.8899557590,71.0950164795,73.5752334595
2013-09-24,0.8901535869,71.0950164795,73.5752334595
2013-09-25,0.8817375898,70.8514862061,73.5752334595
2013-09-26,0.9019365907,71.4016647339,73.5752334595
2013-09-27,0.8976792097,71.3114624023,73.5752334595
2013-09-30,0.8920357823,71.1400985718,73.5752334595
2013-10-01,0.9187701344,71.8615951538,73.5913543701
2013-10-02,0.9170865417,71.8345718384,73.5913543701
2013-10-03,0.8852030039,70.9957885742,73.5913543701
2013-10-04,0.9079764485,71.6090774536,73.5913543701
2013-10-07,0.8855006695,71.0138092041,73.5913543701
2013-10-08,0.8353978992,69.6429519653,73.5913543701
2013-10-09,0.8261899352,69.4265441895,73.5752334595
2013-10-10,0.8786680698,70.8965835571,73.5591888428
2013-10-11,0.8984709978,71.4557647705,73.5431060791
2013-10-14,0.9170865417,71.9608230591,73.5431060791
2013-10-15,0.9072835445,71.6812362671,73.5431060791
2013-10-16,0.9382755160,72.4929122925,73.5591888428
2013-10-17,0.9534252882,72.9077453613,73.5591888428
2013-10-18,1.0005568266,74.0892486572,73.5752334595
2013-10-21,1.0062998533,74.2515411377,73.5752334595
2013-10-22,1.0097657442,74.3597869873,73.5752334595
2013-10-23,0.9935260415,73.9088439941,73.5752334595
2013-10-24,1.0059034824,74.2335281372,73.5591888428
2013-10-25,1.0260039568,74.7656555176,73.5752334595
2013-10-28,1.0280835629,74.7836914062,73.5752334595
2013-10-29,1.0330340862,74.9099349976,73.5591888428
2013-10-30,1.0297660828,74.8377685547,73.5591888428
2013-10-31,1.0231323242,74.6664276123,73.5591888428
2013-11-01,1.0226368904,74.6844558716,73.5591888428
2013-11-04,1.0275886059,74.7927017212,73.5591888428
2013-11-05,1.0319451094,74.8738937378,73.5591888428
2013-11-06,1.0301622152,74.8558120728,73.5752334595
2013-11-07,0.9730306268,73.4489135742,73.5591888428
2013-11-08,1.0114490986,74.4409866333,73.5591888428
2013-11-11,1.0065965652,74.3237304688,73.5752334595
2013-11-12,1.0115478039,74.4409866333,73.5752334595
2013-11-13,1.0477876663,75.3428497314,73.5752334595
2013-11-14,1.0559062958,75.5773315430,73.5591888428
2013-11-15,1.0632342100,75.7216262817,73.5591888428
2013-11-18,1.0338259935,74.9821166992,73.5591888428
2013-11-19,1.0236274004,74.7656555176,73.5591888428
2013-11-20,1.0164985657,74.5852737427,73.5591888428
2013-11-21,1.0475893021,75.3428497314,73.5752334595
2013-11-22,1.0641248226,75.7486877441,73.5591888428
2013-11-25,1.0711551905,75.9290618896,73.5591888428
2013-11-26,1.0888791084,76.3258819580,73.5591888428
2013-11-27,1.1106630564,76.8580017090,73.5752334595
2013-11-29,1.1288813353,77.3179550171,73.5431060791
2013-12-02,1.1218508482,77.0924987793,73.5591888428
2013-12-03,1.1185841560,77.0293579102,73.5752334595
2013-12-04,1.1214555502,77.1014785767,73.5752334595
2013-12-05,1.1179897785,77.0023040771,73.5752334595
2013-12-06,1.1410609484,77.5614852905,73.5752334595
2013-12-09,1.1547248363,77.8771133423,73.5752334595
2013-12-10,1.1526452303,77.8229980469,73.5591888428
2013-12-11,1.1095738411,76.8219070435,73.5752334595
2013-12-12,1.1005635262,76.6234970093,73.5752334595
2013-12-13,1.0953153372,76.5242919922,73.5752334595
2013-12-16,1.1141279936,76.9481735229,73.5591888428
2013-12-17,1.1070983410,76.7948608398,73.5591888428
2013-12-18,1.1453181505,77.6877059937,73.5752334595
2013-12-19,1.1350208521,77.4712600708,73.5752334595
2013-12-20,1.1691812277,78.2602005005,73.5591888428
2013-12-23,1.2070053816,79.0835494995,73.5591888428
2013-12-24,1.2086890936,79.1197357178,73.5591888428
2013-12-26,1.2204710245,79.3820724487,73.5591888428
2013-12-27,1.2115592957,79.1830368042,73.5752334595
2013-12-30,1.2052230835,79.0654525757,73.5752334595
2013-12-31,1.2288879156,79.5811462402,73.5431060791
2014-01-02,1.2001729012,78.9568786621,73.5431060791
2014-01-03,1.1740325689,78.3868560791,73.5591888428
2014-01-06,1.1615567207,78.0973434448,73.5431060791
2014-01-07,1.1916580200,78.8211517334,73.5591888428
2014-01-08,1.2005689144,78.9930419922,73.5591888428
2014-01-09,1.1881917715,78.7306823730,73.5431060791
2014-01-10,1.2000740767,78.9840011597,73.5591888428
2014-01-13,1.1467043161,77.8168945312,73.5591888428
2014-01-14,1.2123523951,79.3006668091,73.5591888428
2014-01-15,1.2406703234,79.9520721436,73.5591888428
2014-01-16,1.2432453632,79.9611358643,73.5591888428
2014-01-17,1.2211649418,79.5087738037,73.5431060791
2014-01-21,1.2484931946,80.1149444580,73.5591888428
2014-01-22,1.2600778341,80.3230285645,73.5591888428
2014-01-23,1.2449287176,80.0515899658,73.5591888428
2014-01-24,1.1711608171,78.4773559570,73.5431060791
2014-01-27,1.1370996237,77.7173538208,73.5431060791
2014-01-28,1.1367033720,77.6721343994,73.5431060791
2014-01-29,1.1008601189,76.8397598267,73.5591888428
2014-01-30,1.1588838100,78.2602005005,73.5591888428
2014-01-31,1.1507641077,78.0521163940,73.5431060791
2014-02-03,1.0745221376,76.2607421875,73.5431060791
2014-02-04,1.0955127478,76.8216705322,73.5591888428
2014-02-05,1.0854133368,76.6226348877,73.5431060791
2014-02-06,1.1270003319,77.5997619629,73.5431060791
2014-02-07,1.1868062019,78.9840011597,73.5591888428
2014-02-10,1.2085890770,79.4363632202,73.5431060791
2014-02-11,1.2499780655,80.3411026001,73.5431060791
2014-02-12,1.2559188604,80.4949264526,73.5591888428
2014-02-13,1.2881977558,81.0920867920,73.5591888428
2014-02-14,1.2919611931,81.2549209595,73.5591888428
2014-02-18,1.3121604919,81.6529922485,73.5431060791
2014-02-19,1.2834452391,81.0920867920,73.5591888428
2014-02-20,1.3020608425,81.4720687866,73.5591888428
2014-02-21,1.2953270674,81.3634872437,73.5431060791
2014-02-24,1.3181015253,81.7977523804,73.5591888428
2014-02-25,1.3133488894,81.7072525024,73.5591888428
2014-02-26,1.3089914322,81.6349334717,73.5591888428
2014-02-27,1.3347361088,82.1645507812,73.5431060791
2014-02-28,1.3280025721,82.0737152100,73.5591888428
2014-03-03,1.2988915443,81.4650115967,73.5591888428
2014-03-04,1.3511723280,82.5007095337,73.5431060791
2014-03-05,1.3622622490,82.7278442383,73.5591888428
2014-03-06,1.3571131229,82.6551666260,73.5591888428
2014-03-07,1.3377064466,82.2463531494,73.5431060791
2014-03-10,1.3404781818,82.3189697266,73.5431060791
2014-03-11,1.3238435984,81.9646759033,73.5431060791
2014-03-12,1.3386963606,82.2735824585,73.5431060791
2014-03-13,1.2818613052,81.1106719971,73.5431060791
2014-03-14,1.2555227280,80.5565109253,73.5431060791
2014-03-17,1.2889908552,81.2651367188,73.5431060791
2014-03-18,1.3353303671,82.2463531494,73.5431060791
2014-03-19,1.3133488894,81.8011779785,73.5591888428
2014-03-20,1.3236461878,82.0282745361,73.5431060791
2014-03-21,1.2751274109,81.0412139893,73.5591888428
2014-03-24,1.2430468798,80.3309555054,73.5591888428
2014-03-25,1.2545331717,80.5950317383,73.5591888428
2014-03-26,1.2068065405,79.5569610596,73.5431060791
2014-03-27,1.1854192019,79.1108016968,73.5431060791
2014-03-28,1.1931427717,79.2655868530,73.5431060791
2014-03-31,1.2169065475,79.8301467896,73.5431060791
2014-04-01,1.2828512192,81.2324600220,73.5431060791
2014-04-02,1.2929508686,81.4418487549,73.5431060791
2014-04-03,1.2624540329,80.7953567505,73.5591888428
2014-04-04,1.1622496843,78.6464157104,73.5431060791
2014-04-07,1.1273964643,77.8997192383,73.5431060791
2014-04-08,1.1588838100,78.6190795898,73.5431060791
2014-04-09,1.2182933092,79.9667510986,73.5431060791
2014-04-10,1.1058107615,77.4899978638,73.5431060791
2014-04-11,1.0671939850,76.5885162354,73.5431060791
2014-04-14,1.0911567211,77.1894836426,73.5431060791
2014-04-15,1.1020482779,77.4444656372,73.5431060791
2014-04-16,1.1448233128,78.4733886719,73.5431060791
2014-04-17,1.1454174519,78.4916076660,73.5591888428
2014-04-21,1.1713597775,79.0743637085,73.5431060791
2014-04-22,1.2000740767,79.7026901245,73.5270233154
2014-04-23,1.1673988104,79.0015258789,73.5431060791
2014-04-24,1.2018564939,79.7573089600,73.5431060791
2014-04-25,1.1438328028,78.4824981689,73.5431060791
2014-04-28,1.1561106443,78.7374496460,73.5431060791
2014-04-29,1.1816568375,79.3657913208,73.5431060791
2014-04-30,1.1921526194,79.5752029419,73.5431060791
2014-05-01,1.2028467655,79.8119430542,73.5270233154
2014-05-02,1.1969058514,79.6662597656,73.5431060791
2014-05-05,1.2139360905,80.0850982666,73.5431060791
2014-05-06,1.1670024395,79.0470428467,73.5270233154
2014-05-07,1.1565072536,78.8194351196,73.5270233154
2014-05-08,1.1525461674,78.7465515137,73.5270233154
2014-05-09,1.1660130024,79.0379562378,73.5431060791
2014-05-12,1.2228473425,80.3400802612,73.5270233154
2014-05-13,1.2254225016,80.3946914673,73.5431060791
2014-05-14,1.2072031498,79.9758300781,73.5431060791
2014-05-15,1.1792811155,79.3475265503,73.5431060791
2014-05-16,1.2012621164,79.8665847778,73.5431060791
2014-05-19,1.2270061970,80.4220123291,73.5431060791
2014-05-20,1.2135406733,80.1306304932,73.5431060791
2014-05-21,1.2477993965,80.8955078125,73.5270233154
2014-05-22,1.2632459402,81.2506484985,73.5270233154
2014-05-23,1.2915648222,81.8425369263,73.5431060791
2014-05-27,1.3400830030,82.8623809814,73.5270233154
2014-05-28,1.3274083138,82.6074066162,73.5431060791
2014-05-29,1.3543415070,83.1355438232,73.5270233154
2014-05-30,1.3531531096,83.1446228027,73.5431060791
2014-06-02,1.3497862816,83.0626907349,73.5270233154
2014-06-03,1.3478060961,83.0262908936,73.5270233154
2014-06-04,1.3620644808,83.3358535767,73.5270233154
2014-06-05,1.3975117207,84.0370025635,73.5270233154
2014-06-06,1.4200874567,84.5196228027,73.5270233154
2014-06-09,1.4175130129,84.4558639526,73.5431060791
2014-06-10,1.4256328344,84.6015853882,73.5431060791
2014-06-11,1.4234538078,84.5833435059,73.5270233154
2014-06-12,1.3862242699,83.8184814453,73.5431060791
2014-06-13,1.3957291842,84.0643386841,73.5270233154
2014-06-16,1.4008784294,84.1371841431,73.5431060791
2014-06-17,1.4028582573,84.1827011108,73.5270233154
2014-06-18,1.4284045696,84.6561965942,73.5431060791
2014-06-19,1.4228602648,84.6015853882,73.5431060791
2014-06-20,1.4280090332,84.7010498047,73.5431060791
2014-06-23,1.4295927286,84.7193527222,73.5431060791
2014-06-24,1.4256328344,84.6371765137,73.5431060791
2014-06-25,1.4518162012,85.1758880615,73.5270233154
2014-06-26,1.4557780027,85.2214965820,73.5270233154
2014-06-27,1.4702365398,85.5958328247,73.5431060791
2014-06-30,1.4811307192,85.7419433594,73.5270233154
2014-07-01,1.5308440924,86.6823577881,73.5431060791
2014-07-02,1.5367863178,86.8284378052,73.5431060791
2014-07-03,1.5662984848,87.3762435913,73.5270233154
2014-07-07,1.5512455702,87.1114883423,73.5431060791
2014-07-08,1.4971739054,86.0615158081,73.5431060791
2014-07-09,1.5310429335,86.7005996704,73.5270233154
2014-07-10,1.5165835619,86.4266891479,73.5270233154
2014-07-11,1.5429270267,86.9836578369,73.5270233154
2014-07-14,1.5724378824,87.5040893555,73.5270233154
2014-07-15,1.5559992790,87.2028045654,73.5270233154
2014-07-16,1.5736262798,87.5497207642,73.5270233154
2014-07-17,1.5108404160,86.3901672363,73.5270233154
2014-07-18,1.5823414326,87.7597122192,73.5109786987
2014-07-21,1.5765974522,87.6501617432,73.5270233154
2014-07-22,1.6078920364,88.2070922852,73.5109786987
2014-07-23,1.6379981041,88.7731628418,73.5270233154
2014-07-24,1.6322538853,88.6727600098,73.5270233154
2014-07-25,1.6122490168,88.3257980347,73.5270233154
2014-07-28,1.6142303944,88.3531723022,73.5270233154
2014-07-29,1.6061092615,88.1979598999,73.5270233154
2014-07-30,1.6253216267,88.5448837280,73.5270233154
2014-07-31,1.5262894630,86.7553863525,73.5109786987
2014-08-01,1.5086613894,86.4358139038,73.5270233154
2014-08-04,1.5395594835,87.0292739868,73.5270233154
2014-08-05,1.5035110712,86.3627777100,73.5109786987
2014-08-06,1.5009367466,86.2988739014,73.5109786987
2014-08-07,1.4864785671,86.0249710083,73.5270233154
2014-08-08,1.5181683302,86.6458358765,73.5109786987
2014-08-11,1.5456991196,87.1571121216,73.5109786987
2014-08-12,1.5421340466,87.1205978394,73.5109786987
2014-08-13,1.5922451019,88.0427398682,73.5270233154
2014-08-14,1.6168050766,88.4992523193,73.5109786987
2014-08-15,1.6387900114,88.9283599854,73.5270233154
2014-08-18,1.6784033775,89.6131668091,73.5109786987
2014-08-19,1.7073203325,90.1153182983,73.5270233154
2014-08-20,1.7073203325,90.1153182983,73.5109786987
2014-08-21,1.7170258760,90.2979354858,73.5270233154
2014-08-22,1.7237598896,90.4348907471,73.5270233154
2014-08-25,1.7429717779,90.7544174194,73.5270233154
2014-08-26,1.7489137650,90.8457412720,73.5270233154
2014-08-27,1.7491127253,90.8639984131,73.5109786987
2014-08-28,1.7419822216,90.7635498047,73.5270233154
2014-08-29,1.7623827457,91.1013793945,73.5270233154
2014-09-02,1.7770398855,91.3661499023,73.5109786987
2014-09-03,1.7465369701,90.8274841309,73.5270233154
2014-09-04,1.7409915924,90.7452850342,73.5109786987
2014-09-05,1.7679283619,91.2018356323,73.5270233154
2014-09-08,1.7768411636,91.3752670288,73.5109786987
2014-09-09,1.7336636782,90.6174621582,73.5109786987
2014-09-10,1.7738702297,91.3661499023,73.5270233154
2014-09-11,1.7724837065,91.2931137085,73.5109786987
2014-09-12,1.7445567846,90.8274841309,73.5109786987
2014-09-15,1.6920697689,89.9509506226,73.5109786987
2014-09-16,1.7378228903,90.7361602783,73.5109786987
2014-09-17,1.7463393211,90.8730926514,73.5109786987
2014-09-18,1.7839717865,91.5578994751,73.5270233154
2014-09-19,1.7800110579,91.5011596680,73.5270233154
2014-09-22,1.7316824198,90.6499786377,73.5270233154
2014-09-23,1.7166295052,90.4029006958,73.5270233154
2014-09-24,1.7722864151,91.3730087280,73.5270233154
2014-09-25,1.6597846746,89.4511108398,73.5270233154
2014-09-26,1.7128665447,90.4029006958,73.5270233154
2014-09-29,1.7071228027,90.2839355469,73.5109786987
2014-09-30,1.7134609222,90.4120407104,73.5270233154
2014-10-01,1.6314622164,88.9660415649,73.5270233154
2014-10-02,1.6306688786,88.9660415649,73.5270233154
2014-10-03,1.6797897816,89.8446273804,73.4948806763
2014-10-06,1.6683020592,89.6524429321,73.4948806763
2014-10-07,1.5977905989,88.3803329468,73.5109786987
2014-10-08,1.6900887489,90.1008682251,73.5109786987
2014-10-09,1.6059112549,88.6457366943,73.5109786987
2014-10-10,1.4856855869,86.4309768677,73.5109786987
2014-10-13,1.4161648750,85.0764923096,73.5109786987
2014-10-14,1.4187401533,85.0856170654,73.4948806763
2014-10-15,1.3884359598,84.5365447998,73.4948806763
2014-10-16,1.3668465614,84.0057067871,73.5109786987
2014-10-17,1.4203240871,85.1130676270,73.5109786987
2014-10-20,1.4815262556,86.3852157593,73.5109786987
2014-10-21,1.5973941088,88.6549072266,73.4948806763
2014-10-22,1.5726370811,88.1973114014,73.5109786987
2014-10-23,1.6445344687,89.5243225098,73.4948806763
2014-10-24,1.6823643446,90.2564697266,73.4948806763
2014-10-27,1.6887023449,90.3205718994,73.4948806763
2014-10-28,1.7641651630,91.6841888428,73.4948806763
2014-10-29,1.7429717779,91.3455429077,73.5109786987
2014-10-30,1.7538661957,91.5377349854,73.4948806763
2014-10-31,1.8261592388,92.8007125854,73.5109786987
2014-11-03,1.8449755907,93.0752639771,73.4948806763
2014-11-04,1.8253673315,92.7641220093,73.5109786987
2014-11-05,1.8251698017,92.7732772827,73.4948806763
2014-11-06,1.8408164978,93.0660858154,73.5109786987
2014-11-07,1.8362607956,92.9837570190,73.4948806763
2014-11-10,1.8550771475,93.3132324219,73.5109786987
2014-11-11,1.8727049828,93.6060867310,73.5109786987
2014-11-12,1.8830043077,93.7708206177,73.5109786987
2014-11-13,1.9071683884,94.1735000610,73.4948806763
2014-11-14,1.9247955084,94.4663619995,73.4948806763
2014-11-17,1.9067721367,94.1826629639,73.5109786987
2014-11-18,1.9495542049,94.8873367310,73.4948806763
2014-11-19,1.9247955084,94.4572372437,73.4948806763
2014-11-20,1.9503457546,94.8781890869,73.4948806763
2014-11-21,1.9644091129,95.0612487793,73.4948806763
2014-11-24,2.0087759495,95.8025665283,73.5109786987
2014-11-25,2.0153119564,95.9489898682,73.5109786987
2014-11-26,2.0565094948,96.5712814331,73.4948806763
2014-11-28,2.0872099400,97.0197830200,73.5109786987
2014-12-01,2.0101623535,95.9215469360,73.4948806763
2014-12-02,2.0317511559,96.3059082031,73.4948806763
2014-12-03,2.0501706600,96.4797897339,73.4948806763
2014-12-04,2.0440311432,96.4340515137,73.4948806763
2014-12-05,2.0454173088,96.4431686401,73.5109786987
2014-12-08,2.0012490749,95.7568206787,73.5109786987
2014-12-09,2.0206599236,96.0587921143,73.4948806763
2014-12-10,1.9228155613,94.5487442017,73.4948806763
2014-12-11,1.9529212713,94.9971694946,73.4948806763
2014-12-12,1.8883522749,93.9630050659,73.5109786987
2014-12-15,1.8317060471,92.9929275513,73.4788742065
2014-12-16,1.7407937050,91.5011596680,73.4788742065
2014-12-17,1.8342804909,93.1667785645,73.4788742065
2014-12-18,1.9687663317,95.4090270996,73.4948806763
2014-12-19,1.9907515049,95.8288192749,73.4788742065
2014-12-22,2.0091154575,96.0676803589,73.4788742065
2014-12-23,1.9898991585,95.7277679443,73.4788742065
2014-12-24,1.9940600395,95.8104629517,73.4948806763
2014-12-26,2.0344722271,96.4901962280,73.4788742065
2014-12-29,2.0348682404,96.4718475342,73.4788742065
2014-12-30,1.9928703308,95.8288192749,73.4788742065
2014-12-31,1.9304701090,94.8459014893,73.4948806763
2015-01-02,1.9146225452,94.5611419678,73.4788742065
2015-01-05,1.8284494877,93.1740570068,73.4948806763
2015-01-06,1.7559458017,91.9247360229,73.4788742065
2015-01-07,1.8234965801,93.1097564697,73.4788742065
2015-01-08,1.9274981022,94.8918533325,73.4788742065
2015-01-09,1.8884736300,94.2672195435,73.4788742065
2015-01-12,1.8304301500,93.2842864990,73.4788742065
2015-01-13,1.8288452625,93.2567520142,73.4788742065
2015-01-14,1.8007155657,92.7423477173,73.4788742065
2015-01-15,1.7292022705,91.5389480591,73.4788742065
2015-01-16,1.7908102274,92.6137237549,73.4788742065
2015-01-20,1.8304301500,93.3485946655,73.4788742065
2015-01-21,1.8585602045,93.8262634277,73.4948806763
2015-01-22,1.9619674683,95.5624313354,73.4788742065
2015-01-23,1.9750422239,95.7737274170,73.4948806763
2015-01-26,1.9706846476,95.6634674072,73.4948806763
2015-01-27,1.8181478977,93.1832351685,73.4948806763
2015-01-28,1.7868490219,92.7055740356,73.4788742065
2015-01-29,1.8385528326,93.5966186523,73.4788742065
2015-01-30,1.7963577509,92.8708953857,73.4788742065
2015-02-02,1.8435051441,93.6792907715,73.4788742065
2015-02-03,1.8938221931,94.5795059204,73.4948806763
2015-02-04,1.8888692856,94.4968338013,73.4788742065
2015-02-05,1.9389884472,95.3144149780,73.4788742065
2015-02-06,1.9037263393,94.7356643677,73.4788742065
2015-02-09,1.8827282190,94.4325408936,73.4627609253
2015-02-10,1.9728631973,95.9023208618,73.4788742065
2015-02-11,1.9950497150,96.2513732910,73.4627609253
2015-02-12,2.0647809505,97.3720779419,73.4627609253
2015-02-13,2.1168811321,98.2080307007,73.4788742065
2015-02-17,2.1226258278,98.2998809814,73.4788742065
2015-02-18,2.1317377090,98.4376907349,73.4788742065
2015-02-19,2.1638302803,98.9245223999,73.4788742065
2015-02-20,2.2054312229,99.5859222412,73.4627609253
2015-02-23,2.2141470909,99.6869583130,73.4788742065
2015-02-24,2.2187032700,99.7604675293,73.4627609253
2015-02-25,2.2008745670,99.5123977661,73.4788742065
2015-02-26,2.2343533039,100.0176696777,73.4627609253
2015-02-27,2.2048363686,99.5767440796,73.4788742065
2015-03-02,2.2642664909,100.4769439697,73.4627609253
2015-03-03,2.2317774296,100.0084838867,73.4788742065
2015-03-04,2.2070155144,99.6226730347,73.4788742065
2015-03-05,2.2167227268,99.7972030640,73.4788742065
2015-03-06,2.1404545307,98.6673202515,73.4627609253
2015-03-09,2.1610567570,98.9520721436,73.4788742065
2015-03-10,2.0414056778,97.1148681641,73.4788742065
2015-03-11,2.0055503845,96.5545196533,73.4788742065
2015-03-12,2.0439803600,97.1883544922,73.4627609253
2015-03-13,2.0176331997,96.7658004761,73.4788742065
2015-03-16,2.0948917866,98.0151290894,73.4788742065
2015-03-17,2.1065797806,98.1712722778,73.4788742065
2015-03-18,2.1671981812,99.1358032227,73.4788742065
2015-03-19,2.1776971817,99.2827911377,73.4788742065
2015-03-20,2.2228636742,99.9254531860,73.4788742065
2015-03-23,2.2042419910,99.7321014404,73.4627609253
2015-03-24,2.1818568707,99.3729782104,73.4788742065
2015-03-25,2.0297224522,97.0988540649,73.4627609253
2015-03-26,2.0130803585,96.7673721313,73.4627609253
2015-03-27,2.0324952602,97.1540603638,73.4627609253
2015-03-30,2.1056017876,98.2681427002,73.4466857910
2015-03-31,2.0404205322,97.2277374268,73.4788742065
2015-04-01,2.0059478283,96.7213516235,73.4466857910
2015-04-02,2.0093159676,96.7857818604,73.4627609253
2015-04-06,2.0576562881,97.5776062012,73.4627609253
2015-04-07,2.0481467247,97.4118652344,73.4788742065
2015-04-08,2.0968840122,98.1852722168,73.4788742065
2015-04-09,2.1359136105,98.8021774292,73.4627609253
2015-04-10,2.1614708900,99.2072982788,73.4627609253
2015-04-13,2.1454234123,98.9586868286,73.4466857910
2015-04-14,2.1269984245,98.6732482910,73.4627609253
2015-04-15,2.1646404266,99.2901153564,73.4466857910
2015-04-16,2.1571116447,99.1520309448,73.4627609253
2015-04-17,2.0562703609,97.6052169800,73.4466857910
2015-04-20,2.1481959820,99.0691909790,73.4466857910
2015-04-21,2.1757352352,99.4927062988,73.4627609253
2015-04-22,2.2109999657,100.0358963013,73.4466857910
2015-04-23,2.2375476360,100.4133911133,73.4466857910
2015-04-24,2.3251163960,101.7760620117,73.4466857910
2015-04-27,2.3102574348,101.5182876587,73.4627609253
2015-04-28,2.2952013016,101.3157119751,73.4627609253
2015-04-29,2.2514164448,100.6804122925,73.4627609253
2015-04-30,2.1456210613,99.0967636108,73.4627609253
2015-05-01,2.2323973179,100.4042205811,73.4466857910
2015-05-04,2.2403213978,100.5699310303,73.4627609253
2015-05-05,2.1341309547,98.9310836792,73.4627609253
2015-05-06,2.0885634422,98.2497253418,73.4627609253
2015-05-07,2.1244227886,98.8389968872,73.4466857910
2015-05-08,2.2022826672,100.0727539062,73.4627609253
2015-05-11,2.1781127453,99.6860656738,73.4466857910
2015-05-12,2.1499795914,99.2349090576,73.4627609253
2015-05-13,2.1610741615,99.4374389648,73.4627609253
2015-05-14,2.2567653656,100.8921966553,73.4466857910
2015-05-15,2.2565679550,100.8921966553,73.4466857910
2015-05-18,2.2843034267,101.3341369629,73.4466857910
2015-05-19,2.2777659893,101.2236709595,73.4466857910
2015-05-20,2.2815306187,101.2881088257,73.4466857910
2015-05-21,2.3173897266,101.8129272461,73.4627609253
2015-05-22,2.3110494614,101.7116394043,73.4627609253
2015-05-26,2.2310104370,100.5422973633,73.4627609253
2015-05-27,2.3383898735,102.1627807617,73.4627609253
2015-05-28,2.3211534023,101.9325790405,73.4466857910
2015-05-29,2.2819261551,101.3249435425,73.4466857910
2015-06-01,2.3019366264,101.6655731201,73.4466857910
2015-06-02,2.2809360027,101.3433074951,73.4627609253
2015-06-03,2.3009457588,101.6471862793,73.4627609253
2015-06-04,2.2508213520,100.8737640381,73.4466857910
2015-06-05,2.2337834835,100.6343917847,73.4466857910
2015-06-08,2.1654322147,99.6123962402,73.4306640625
2015-06-09,2.1547338963,99.4466629028,73.4306640625
2015-06-10,2.2401232719,100.8093109131,73.4466857910
2015-06-11,2.2524068356,100.9566268921,73.4627609253
2015-06-12,2.1951503754,100.1280059814,73.4466857910
2015-06-15,2.1648380756,99.6308212280,73.4627609253
2015-06-16,2.1979246140,100.1739959717,73.4306640625
2015-06-17,2.2163498402,100.4502410889,73.4627609253
2015-06-18,2.3100593090,101.9141693115,73.4306640625
2015-06-19,2.2747943401,101.4103088379,73.4306640625
2015-06-22,2.3296730518,102.1578216553,73.4466857910
2015-06-23,2.3354182243,102.2408599854,73.4306640625
2015-06-24,2.2995588779,101.7148513794,73.4306640625
2015-06-25,2.2845022678,101.5118331909,73.4466857910
2015-06-26,2.2421045303,100.8381576538,73.4306640625
2015-06-29,2.0836100578,98.4572448730,73.4466857910
2015-06-30,2.1073844433,98.8079452515,73.4466857910
2015-07-01,2.1505739689,99.5923156738,73.4466857910
2015-07-02,2.1586966515,99.6200180054,73.4466857910
2015-07-06,2.1404697895,99.3893051147,73.4466857910
2015-07-07,2.1513659954,99.6384811401,73.4306640625
2015-07-08,2.0435903072,97.9035644531,73.4306640625
2015-07-09,2.0376460552,97.8481597900,73.4306640625
2015-07-10,2.1323478222,99.3431472778,73.4306640625
2015-07-13,2.2413122654,101.0873336792,73.4306640625
2015-07-14,2.2862854004,101.7517623901,73.4466857910
2015-07-15,2.2971816063,101.8625030518,73.4306640625
2015-07-16,2.3869292736,103.3021392822,73.4306640625
2015-07-17,2.4960925579,104.8248138428,73.4466857910
2015-07-20,2.5240263939,105.1847229004,73.4306640625
2015-07-21,2.5170924664,105.1201171875,73.4466857910
2015-07-22,2.4344770908,103.9296569824,73.4306640625
2015-07-23,2.4053535461,103.5420684814,73.4306640625
2015-07-24,2.3370034695,102.5269393921,73.4466857910
2015-07-27,2.2769737244,101.6779327393,73.4306640625
2015-07-28,2.3370034695,102.5546340942,73.4306640625
2015-07-29,2.3631548882,102.9422302246,73.4466857910
2015-07-30,2.3960421085,103.4313354492,73.4466857910
2015-07-31,2.3887119293,103.3113479614,73.4466857910
2015-08-03,2.3667206764,102.9883575439,73.4466857910
2015-08-04,2.3514657021,102.7945785522,73.4306640625
2015-08-05,2.4065432549,103.5882110596,73.4306640625
2015-08-06,2.2910404205,101.9271163940,73.4306640625
2015-08-07,2.2819261551,101.7979049683,73.4306640625
2015-08-10,2.3589944839,102.9606857300,73.4466857910
2015-08-11,2.2690494061,101.6410293579,73.4306640625
2015-08-12,2.2890586853,101.9917221069,73.4306640625
2015-08-13,2.2787568569,101.8255996704,73.4306640625
2015-08-14,2.2910404205,101.9824752808,73.4145889282
2015-08-17,2.3473052979,102.8314743042,73.4145889282
2015-08-18,2.3098607063,102.3054656982,73.4306640625
2015-08-19,2.2664725780,101.6317977905,73.4466857910
2015-08-20,2.0798456669,98.8171310425,73.4306640625
2015-08-21,1.8211032152,94.4983062744,73.4306640625
